Paper_Number,LLM_Rating,LLM_Reason,Brief_Evidence,LF1_Transparency,LF2_RoadmapCredibility,LF3_RiskDisclosure,LF4_Differentiation,LF5_Traction,LF6_BusinessModelClarity,LF7_GoToMarket,LF8_ExecutionCredibility,LF9_TechnicalFeasibility,LF10_SmartContractSecurity,LF11_Scalability,LF12_IncentiveCompatibility,LF13_FinancialSkewness,LF14_TokenomicsSustainability,LF15_UseTestCaseNecessity,LF16_GovernanceDesign,LF17_RegulatoryExposure,LF18_PartnershipQuality
paper_256.txt,2.6,"The whitepaper is conceptually ambitious and relatively detailed, with a clear product narrative, token role, incentive design, and some evidence of team/advisor credibility. However, it remains heavy on vision and light on verifiable execution details, with limited traction, weak roadmap specificity, and only generic financial/token sustainability support. Technical and governance ideas are described, but many claims are aspirational rather than evidenced.","Transparency: disclaimer, token allocation, use of funds, and team listed; Roadmap: appendix mentions roadmap but little concrete milestone detail; Risk: some legal/security/scaling risks noted, but limited depth; Differentiation: positions as 'Amazon for funding' with AI + blockchain + incentives; Traction: XPRIZE round and named advisors, but no product metrics; Business model: funding via DDD, fees, buyback, premium features; Go-to-market: broad global/partner-led approach, not specific; Execution: team/advisors strong on paper, but no delivery proof; Technical feasibility: AI scoring, trust scores, on/off-chain architecture described; Smart contract security: escrow, oracle/jury, access control discussed, but no audit; Scalability: repeated claims about global scaling and off-chain storage; Incentive compatibility: detailed reward/repayment/reputation loop; Financial skewness: buyback and leverage discussed, but weak quantified upside/downside; Tokenomics sustainability: allocation and buyback mentioned, but limited long-term economics; Use-case necessity: funding/royalty/debt platform rationale is plausible; Governance: consensus thresholds, oracles, jury system, trust circles; Regulatory exposure: securities disclaimer and legal considerations included; Partnerships: mentions Swiss/Singapore legal partners and integration with other DApps, but limited concrete partnership evidence.",2,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2
paper_257.txt,3.4,"The whitepaper is relatively strong on product definition, market framing, and evidence of early traction, but weaker on risk analysis, governance, security, and regulatory treatment. It presents a coherent esports-tournament use case with concrete mechanics and token utility, yet the token model and execution assumptions rely heavily on growth projections and marketing rather than defensible operational or legal detail.","Transparency: named team, dated paper, references, and concrete platform stats; Roadmap: staged rollout from smart tournaments to bounty fund, streams, ads; Risk: minimal discussion beyond gas costs and operational limits; Differentiation: decentralized prize pools and player/brand-organized tournaments; Traction: 90k users, 80k battles, 3,500 tournaments, ~$10k rewards; Business model: fees from tournaments, ads, bounty fund, token utility; Go-to-market: expansion to EU/USA/China, new games/consoles, advertising; Execution: some historical milestones and operational platform evidence; Technical: ERC20/Ethereum smart contracts and tournament logic described; Security: no substantive audit or attack analysis; Scalability: discusses 256-player limit and merging tournaments; Incentives: organizer bonuses, bounty fund, promotional thresholds; Financial skewness: token sale bonuses and allocation create some asymmetry; Tokenomics: limited emission and fee flows, but sustainability assumptions are thin; Use-case necessity: strong case for decentralized prize pools vs centralized Elocoins; Governance: little on protocol governance or dispute resolution; Regulatory: no meaningful compliance analysis despite prizes/advertising/token sale; Partnerships: mentions enthusiastic esports orgs and Twitch/studios, but few formal partnerships.",2,2,1,2,3,3,2,2,2,1,2,2,1,2,3,1,1,1
paper_258.txt,2.4,"The whitepaper presents a coherent music-industry use case with clear user pain points, a defined product concept, and some pre-launch product/partner claims. However, credibility is weakened by heavy promotional language, limited concrete evidence for traction, vague roadmap milestones, thin risk disclosure, and underdeveloped tokenomics/governance/security detail. Overall it reads as a moderately structured but only partially evidenced proposal.","Transparency: mentions blockchain reporting and artist dashboards; Roadmap: versioned app roadmap but mostly aspirational; Risk: minimal explicit risk discussion beyond generic caveats; Differentiation: artist manifesto, direct fan-to-artist model, QTRAX integration; Traction: claims beta app and launch readiness, but little verifiable data; Business model: 3% fee and token-based commerce described; Go-to-market: marketing via bands/fans and ITO details; Execution: team referenced, but limited proof of capability; Technical: QTUM choice, AWS hosting, app architecture; Security: mentions audits and smart contracts, but no specifics; Scalability: claims millions via QTRAX and global reach; Incentives: grants/rewards align users and artists; Financial skewness: some fee/revenue claims, but weak economics; Tokenomics sustainability: token grants and demand narrative, but limited sustainability analysis; Use-case necessity: strong, music commerce utility is central; Governance: trust board mentioned, but sparse design; Regulatory: KYC/AML and securities section noted, but shallow; Partnerships: exchanges and telco/distribution partnerships claimed, though not well evidenced.",2,1,1,2,2,2,2,1,2,1,2,2,1,1,3,1,1,2
paper_259.txt,3.4,"The whitepaper presents a concrete, technically detailed product with a clear niche use case (digital inheritance / dead-man’s switch for crypto assets), open-source references, and mentions external audits and exchanges, which supports credibility. However, it lacks a roadmap, meaningful risk disclosure, governance design, and deeper go-to-market or adoption evidence. Token utility is described, but sustainability and incentive design are only moderately developed, and several claims are marketing-heavy rather than empirically substantiated.","Transparency: some open-source and audit references, but limited disclosure on operations/financials. Roadmap/Risk: no roadmap or explicit risk section. Differentiation: strong niche positioning around crypto inheritance. Traction: mentions exchanges, audits, and existing product features, but little usage data. Business model: paid tiers in FKX are described. Go-to-market: only broad marketing intent. Execution: experienced team bios and product architecture help. Technical feasibility: detailed cryptography, Web Crypto API, Polygon, proxy re-encryption, and security controls. Smart contract security: audits cited, but limited specifics. Scalability: some threshold-node architecture, but no scaling analysis. Incentives/tokenomics: FKX utility and paid-plan demand described. Financial skewness: no clear investor return or value-accrual analysis. Use-case necessity: very strong and specific. Governance: absent. Regulatory exposure: KYC/identity and inheritance imply some exposure, but not analyzed. Partnerships: Au10tix, NuCypher, Certik, PeckShield, exchanges cited, though partnership depth is unclear.",2,0,0,2,2,2,1,2,3,2,1,2,1,2,3,0,1,2
paper_26.txt,1.8,"The excerpt provides some technical throughput claims, token distribution, and market-context citations, but it is fragmented, repetitive, and contains irrelevant code-like noise. Core investment-grade elements such as traction, governance, security, partnerships, and a credible execution roadmap are largely missing or only superficially addressed.","Transparency: limited due to fragmented text and unclear structure. Roadmap: no concrete milestones. Risk disclosure: only generic volatility/merchant adoption concerns. Differentiation: mentions faster transactions/microblocks but weakly articulated. Traction: no evidence. Business model: partial token distribution/fund allocation only. Go-to-market: marketing/partnership budget mentioned, no plan. Execution credibility: weak. Technical feasibility: microblock/keyblock architecture and TPS claims present. Smart contract security: absent. Scalability: explicit 1000 TX/s and block timing claims. Incentives: token allocation exists but little analysis. Financial skewness: some distribution percentages. Tokenomics sustainability: partial allocation, no long-term model. Use-case necessity: payment/merchant adoption rationale discussed. Governance: absent. Regulatory exposure: GDPR/legal budget noted. Partnerships: no concrete partners named.",1,1,1,1,0,1,1,1,1,0,2,1,1,1,2,0,1,0
paper_260.txt,3.1,"The whitepaper presents a fairly complete product and token narrative with concrete marketplace use cases, roadmap, team, partnerships, and some audit/process descriptions. However, it is heavy on marketing language, light on rigorous technical detail, and several claims are aspirational or weakly evidenced. Tokenomics and incentives are described, but sustainability and security assumptions are not deeply validated, and scalability/regulatory issues are only partially addressed.","Transparency: some audit and wallet reporting; Roadmap: multi-year milestones; Risk: mentions technical limits, low tech adoption, actuarial gaps; Differentiation: decentralized services marketplace, insurance, courts, warranties; Traction: alpha release, product validation, accelerator mention; Business model: subscriptions, token sales, exchange/buyback flows; Go-to-market: Brazil/Latin America expansion, marketing, onboarding; Execution: named team/advisors and vesting; Technical: Ethereum/ERC20, smart contracts, wallet, tokenID; Security: basic blockchain/security claims, limited specifics; Scalability: discussed but constrained by Ethereum throughput; Incentives: rewards, referrals, courts, reputation; Financial skewness: buyback/appreciation and investor upside emphasized; Tokenomics: allocations, emissions, burns/rewards, vesting; Use-case necessity: strong fit for service payments/reputation/disputes; Governance: open governance and participant courts; Regulatory: legal/juridical regulation and insurance noted; Partnerships: Microsoft/Amazon/Facebook/FBStart/Inovativa claims, but not deeply substantiated.",2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,2
paper_261.txt,1.8,"The paper presents a basic concept and some token-sale mechanics, but it is largely promotional, repetitive, and light on verifiable detail. It offers limited technical specificity, weak roadmap credibility, no traction, and only superficial treatment of security, governance, and economics. The betting/exchange use case is differentiated in theme, but execution and sustainability are not convincingly evidenced.","Transparency is low with vague claims and little team/legal detail; roadmap exists but is generic; risks are acknowledged in a disclaimer; differentiation comes from combining exchange and betting; no traction or product evidence; business model is loosely described via fees, loyalty, and profit share; go-to-market relies on bonuses, sponsorship, and social promotion; execution credibility is weak; technical feasibility is only broadly described (ERC20, smart contract, wallets); security mentions cold storage and 2FA; scalability is not addressed; incentives are simplistic and potentially conflicting; financial upside is emphasized through bonuses/profit share; tokenomics include supply, sale phases, and allocations but sustainability is unclear; use-case necessity is moderate due to exchange/betting pain points; governance is minimal and investor control is denied; regulatory exposure is material due to betting/KYC/AML/country restrictions; no meaningful partnerships are disclosed.",1,1,2,2,0,1,1,1,1,2,1,1,2,1,2,1,2,0
paper_262.txt,2.6,"The whitepaper presents a broad and coherent vision for a cross-border P2P lending and reputation ecosystem, with many concrete use cases, role definitions, and some traction claims. However, it is heavy on narrative and market assertions, light on verifiable execution details, and lacks a credible roadmap, rigorous risk analysis, and robust token/economic design. Technical architecture is described at a high level, but security, governance, and regulatory implementation remain underdeveloped.","Transparency: partial project description and contact site, but limited team/legal disclosure. Roadmap: no clear milestones or timeline. Risk: mentions defaults, currency risk, and collection, but no deep risk framework. Differentiation: cross-border, multi-role, any-asset P2P model. Traction: claims pre-ICO raised 500k and whitelist interest. Business model: commissions, insurance, scoring, payment fees. Go-to-market: community/viral marketing, but vague. Execution: some operational flow, but limited realism. Technical feasibility: Graphene/dPoS, REST API, open source, smart contracts. Security: escrow and contracts mentioned, but no audits/threat model. Scalability: claims 100k TPS and low fees. Incentives: reputation, fees, token penalties, role rewards. Financial skewness: investor return and risk-sharing examples. Tokenomics: token/reputation mechanics described, but sustainability unclear. Use-case necessity: strong P2P lending/collateral/scoring need. Governance: voting for witnesses/delegates and role delegation. Regulatory exposure: KYC, legal contracts, escrow, cross-border issues acknowledged. Partnerships: mentions Kiva, MicroMoney, major financial orgs, but few verifiable specifics.",2,0,1,2,2,2,1,1,2,1,2,2,2,1,3,2,2,1
paper_263.txt,3.2,"The whitepaper is relatively detailed and commercially oriented, with real team bios, some traction, market framing, and a coherent product/token narrative. However, it is heavy on promotional claims, light on risk analysis and security detail, and the financial/token model appears optimistic and only partially justified. Overall credibility is moderate rather than strong.","Transparency: named team, advisors, lawyers, and financial tables; Roadmap: milestones and Trello mention but limited specificity; Risk disclosure: minimal; Differentiation: Lampix hardware plus PIX dataset market, but competition is broad; Traction: strong claims of revenue, enterprise pipeline, SXSW/Highway1, Bloomberg/NYC Media Lab; Business model: token used for data mining, voting, access, apps, device/cloud; Go-to-market: enterprise-first, retail/office focus; Execution credibility: experienced founders and advisors, but ambitious scope; Technical feasibility: plausible computer vision/AR architecture, yet many implementation details are high level; Smart contract security: only generic third-party audit mention; Scalability: billion-image database and decentralized market discussed, but not proven; Incentive compatibility: mining/voting rewards and penalties described; Financial skewness: heavy reliance on token sale and aggressive projections; Tokenomics sustainability: supply/reserve/team split and pricing given, but long-term value capture unclear; Use-case necessity: strong case for datasets in AR/computer vision; Governance: decentralized market and consensus voting, but governance mechanics limited; Regulatory exposure: little discussion beyond legal counsel; Partnership quality: some notable names (Bloomberg, NYC Media Lab, retail company) and reputable law firms/advisors.",2,1,1,2,3,2,2,2,2,1,2,2,1,1,3,2,1,2
paper_264.txt,2.6,"The whitepaper presents a coherent climate-market use case with substantial domain framing, but it is heavy on conceptual narrative and light on verifiable execution details. The token and ecosystem design are described in some depth, yet roadmap, traction, security, and tokenomics remain under-specified or promotional. Overall it reads as a serious but early-stage, academically interesting proposal rather than a fully credible investable protocol.","Transparency: moderate disclosure of roles, modules, and licenses; Roadmap: broad future plans but little dated milestone detail; Risk: some legal/disclaimer language, limited substantive risk analysis; Differentiation: clear climate/Coase/blockchain positioning; Traction: mentions pilot emission and existing program genesis; Business model: MITO fees, collateral, and market exchange described; Go-to-market: weak, mostly demand assumptions and partnerships; Execution credibility: limited team/process evidence; Technical feasibility: detailed architecture and issuance workflows; Security: mentions double-spending prevention, IPFS, two-key confirmation, but no audits; Scalability: claims modular multi-DAO expansion, limited proof; Incentives: some holder protection and emission caps; Financial skewness: token allocation described, but economics not robustly justified; Tokenomics sustainability: capped supply and linkage to environmental units, but weak sustainability analysis; Use-case necessity: very strong climate/carbon-market fit; Governance: operator/independent entity/complier structure outlined; Regulatory exposure: acknowledges Paris Agreement/UNFCCC and compliance, but legal risk remains; Partnerships: Airalab, Russian Carbon Fund, Ethereum, and standards bodies referenced.",2,1,1,2,2,2,1,1,2,1,1,2,1,1,3,2,2,2
paper_265.txt,2.4,"The whitepaper presents a detailed product vision, token utility, and staged roadmap, but much of it is promotional and speculative rather than evidence-based. It has some disclosure around risks, KYC, lockups, and token distribution, yet execution credibility is weak, technical claims are ambitious, and traction/partnership evidence is limited. Overall it reads as a concept-heavy ICO-era paper with moderate structure but low substantiation.","Transparency: partial company/team/token details and disclaimers; Roadmap: 3-stage plan with dates but changeable; Risk disclosure: explicit token, market, protocol, and regulatory risks; Differentiation: strong claims of first anonymous 3D avatar chat, VR, AI compression; Traction: little verifiable product/user traction; Business model: token exchange, marketplace, VIP, paid chat, commissions; Go-to-market: app-store, PR, influencers, Telegram, events; Execution credibility: team bios but limited proof of delivery; Technical feasibility: AI compression, 2D-3D conversion, VR streaming described but not evidenced; Smart contract security: mentions ERC20, lockups, freezing/reissue on compromise; Scalability: large-scale 4K/8K streaming claimed, no concrete architecture; Incentive compatibility: earning, tipping, VIP, marketplace incentives; Financial skewness: token price stability/buybacks and reserve claims, but weak rigor; Tokenomics sustainability: supply, allocations, lockups, utility, though inflation/velocity concerns remain; Use-case necessity: clear platform-native utility for token; Governance: minimal/no holder governance rights; Regulatory exposure: KYC/AML, restricted countries, SEC exemption references; Partnerships: vague references to exchanges, PR, and business partners without named validated partners.",2,2,2,3,1,2,2,1,1,1,1,2,1,2,3,1,2,1
paper_266.txt,2.8,"The whitepaper is relatively detailed and technically ambitious, with a clear privacy/VPN use case, explicit token mechanics, phased roadmap, and substantial architecture discussion. However, it lacks traction, has limited evidence of execution capability, and many claims are aspirational rather than validated. Token allocation and incentives are described, but governance, security, and regulatory handling remain underdeveloped.","Transparency: moderate disclosure of mission, architecture, funding, and token creation. Roadmap: phased plan with stages and milestones, but optimistic and partly centralized early on. Risk: some discussion of payment risk and legal/compliance costs, but limited downside analysis. Differentiation: clear comparison vs centralized VPN/TOR, though mostly conceptual. Traction: no product metrics or adoption evidence. Business model: fees from VPN usage and protocol development funding are described. Go-to-market: mentions marketing, B2B sales, partnerships, but little detail. Execution credibility: team/funding claims without proof. Technical feasibility: detailed protocol, identity, discovery, and payment design. Smart contract security: basic checks and signatures, but no formal audit/threat model. Scalability: claims of decentralization and state channels, but limited substantiation. Incentives: bandwidth rewards and identity cost aim to align behavior. Financial skewness: founder/seed/future funding allocations create some concentration. Tokenomics sustainability: fixed supply and fee flows described, but long-term economics uncertain. Use-case necessity: strong privacy/censorship-evasion VPN rationale. Governance: minimal governance framework beyond foundation/multisig. Regulatory exposure: acknowledges legal/compliance costs, but no robust mitigation. Partnerships: Bitcoin Suisse mentioned, but partnership quality is thinly evidenced.",2,2,2,2,0,2,2,1,2,1,2,2,1,2,3,1,2,1
paper_267.txt,2.1,"The whitepaper is extensive and includes a roadmap, token allocation, team list, prototype screenshots, and some experimental claims, but the core thesis is scientifically weak and often relies on pseudoscientific assertions (telepathy, collective unconscious) rather than rigorous product-market evidence. Tokenomics and governance are described, yet the economic logic, security assumptions, and regulatory handling are underdeveloped. Overall it reads as a concept-heavy 2018 ICO paper with moderate structure but low credibility.","Transparency: partial team/roadmap/token details, but many claims are vague. Roadmap: multi-year milestones and prototype stages. Risk disclosure: mentions hacker/software risks, but limited. Differentiation: claims unique intuition/noosphere-based prediction platform. Traction: prototype, beta testers, experiments, app store presence. Business model: paid questions, paid respondents, profile monetization. Go-to-market: aggressive marketing, community building, partnerships. Execution credibility: some team bios and milestones, but weak evidence. Technical feasibility: blockchain, ML, API, private/public chain described, but feasibility is not convincing. Smart contract security: mentions auditing and reserve/liquidity contract, little detail. Scalability: claims scalable platform and standalone node. Incentive compatibility: rating/reward scheme exists, but logic is shaky. Financial skewness: reserve/price protocol and token blocks described. Tokenomics sustainability: detailed allocations and FPP/ICO mechanics, but sustainability unclear. Use-case necessity: prediction/research use case is plausible, though overclaimed. Governance design: DAO voting and quorum described. Regulatory exposure: almost no substantive compliance discussion. Partnership quality: several named partners/consultants/labs, but quality and commitments are unclear.",1,2,1,2,2,2,2,1,1,1,2,1,1,1,2,2,1,2
paper_268.txt,3.2,"The whitepaper is relatively detailed and operationally specific, with clear token utility, escrow/trustee mechanics, team structure, and a concrete real-estate strategy centered on Berlin. However, it is still largely promotional, with limited verifiable traction, weak roadmap specificity, modest risk discussion, and only partial evidence of execution readiness beyond assertions and projected ROI examples.","Strong transparency and structure: detailed sections on platform flow, escrow/data room, team, sources, and regulatory terms. Credible business model and use case: asset-backed real estate tokenization, Core Pool/Opportunity Pool, platform-as-a-service fees, and investor/emitter roles. Technical/security detail is moderate to strong: Ethereum/ERC-20, Solidity, audited smart contracts, multisig, cold storage, 2FA, testnet/livenet testing. Differentiation is moderate via local market expertise and curated Berlin focus, but traction is weak with no real launched product or measurable adoption. Roadmap is limited to ICO timing and future expansion claims. Risk disclosure is thin, and regulatory exposure is acknowledged but downplayed. Partnerships/advisors and insurance/auditor references add some credibility, though many claims remain unverified.",3,1,1,2,1,3,2,2,2,3,2,2,2,2,3,2,1,2
paper_269.txt,2.1,"The paper is relatively detailed on product features, token mechanics, and some traction claims, but it is weak on credible execution planning, governance, partnerships, and realistic financials. Many assertions are promotional and unsupported, with aggressive growth forecasts and limited evidence of operational readiness.","Transparency: contact info, legal disclaimer, and some architecture details are provided. Roadmap: dates and sale phases exist, but roadmap is thin and changeable. Risk disclosure: generic forward-looking and legal risk language. Differentiation: claims of decentralized loyalty, referral, and marketing automation advantages. Traction: beta/commercial launch and customer counts are stated. Business model: revenue sources and monetization are only loosely described. Go-to-market: target segments listed, but no concrete acquisition plan. Execution credibility: team/advisors/implementation detail are largely absent. Technical feasibility: Ethereum, MySQL, PHP, Bootstrap, APIs, and tracking scripts are described. Smart contract security: escrow, multisig, immutability, and gas handling are mentioned, but no audit. Scalability: repeated claims of scalable/robust architecture. Incentive compatibility: rewards, escrow, auto-population, and burn mechanics are outlined. Financial skewness: projections are extremely optimistic and not well justified. Tokenomics sustainability: supply, presale/crowdsale, burn, and reserve are specified, but economics are weakly defended. Use-case necessity: loyalty/referral use case is plausible and repeatedly motivated. Governance design: essentially absent. Regulatory exposure: only generic disclaimers and a note about country bans. Partnership quality: no meaningful partnerships or strategic alliances are evidenced.",2,1,2,2,2,1,1,1,2,2,2,2,0,1,2,0,1,0
paper_27.txt,2.8,"The whitepaper presents a reasonably detailed product concept, token utility, roadmap, team, and some beta traction, but it is heavy on marketing language and light on rigorous technical, economic, and governance detail. Risk and regulatory disclosures are strong, yet the business model, token value capture, and execution assumptions remain only moderately substantiated.","Strong risk/legal section and explicit regulatory caution; clear use case around automated crypto trading, bot marketplace, and token-gated access; moderate roadmap with dated milestones and beta metrics (800 users, 12,893 backtests, +87% best bot); some differentiation via AI bots, social trading, and bot store; business model and token utility described but not deeply quantified; go-to-market relies on digital marketing, referrals, partnerships; team/advisors are extensive; smart contract/security and scalability are mentioned but not technically evidenced; governance design is minimal; tokenomics include supply and allocations but limited sustainability analysis.",2,2,3,2,2,2,2,2,2,2,2,2,1,2,3,1,3,2
paper_270.txt,1.6,"The whitepaper is highly promotional and speculative, with weak scientific substantiation for the core LENR/transmutation claims and limited evidence of executable product-market fit. It provides some token-sale mechanics, team names, and a staged roadmap, but lacks credible risk analysis, governance, regulatory framing, and verifiable traction. Overall, the investment case is poorly evidenced and technically uncertain.","Transparency: limited disclosure of assumptions and no audited data; Roadmap: dates and milestones given but not credible; Risk: essentially absent; Differentiation: claims unique LENR transmutation; Traction: mentions experiments, independent lab analyses, and advisors but no verifiable commercial traction; Business model: profit-share/dividend token tied to future royalties/production; Go-to-market: vague sales/marketing and lab buildout plan; Execution: team/lab plans exist but feasibility weak; Technical: heavy reliance on controversial LENR claims; Security: ERC-20 and GitHub/Bug Bounty mentioned, but no real audit; Scalability: pilot-to-production narrative only; Incentives: token holders receive profit share, but alignment unclear; Financial skewness: upside emphasized, downside ignored; Tokenomics: fixed supply and profit rights, but unsold tokens reserved by issuer; Use-case necessity: platinum-group metals/isotopes use cases described; Governance: no meaningful governance design; Regulatory: Belize structure and tax simplification noted, but no compliance analysis; Partnerships: some named advisors and consumer examples, but no binding partnerships.",1,1,0,1,2,2,1,1,1,1,1,1,2,1,2,0,0,1
paper_271.txt,1.6,"The paper presents a simple marketplace concept with a token-based payment mechanism and some basic token-sale parameters, but it lacks substantive evidence of product readiness, traction, technical architecture, security, governance, or credible execution planning. The roadmap is high-level and the tokenomics appear promotional rather than rigorously justified. Risk disclosure exists, but overall the document reads more like a conceptual ICO pitch than a well-developed investment thesis.",Transparency is limited to basic token sale details and team names; roadmap is split into beta/final stages but without milestones; risk disclosure is present; differentiation is weak versus existing translation platforms; no traction or users shown; business model is only peer-to-peer payments with no commissions; go-to-market is absent; execution credibility is low due to vague delivery plan; technical feasibility is only broadly asserted via smart contracts and Ethereum/ERC20; no smart contract security discussion; scalability is not addressed; incentives are loosely described through token usage and airdrop/bonus; financial skewness is weak with speculative growth table; tokenomics are simplistic with fixed supply and allocations; use-case necessity is moderate because translation is a real market need; governance is absent; regulatory exposure is acknowledged only generally; no partnerships are disclosed.,1,1,2,1,0,1,0,1,1,0,0,1,1,1,2,0,1,0
paper_272.txt,1.8,"The whitepaper presents a basic remittance/exchange concept with some fee tables, market sizing, token allocation, and a high-level financial model, but it lacks verifiable traction, concrete team disclosure, detailed roadmap execution, and substantive risk or regulatory analysis. Many claims are generic or promotional, and the token value-support mechanism appears speculative rather than rigorously justified.",Transparency is limited by promotional language and missing verifiable details; roadmap is mentioned but not concretely dated; no meaningful risk disclosure; differentiation is claimed via lower fees and multi-currency support; no traction or live metrics; business model relies on transaction and conversion fees; go-to-market is broad regional expansion; execution credibility is weak due to sparse operational detail; technical feasibility is only described at a high level; security mentions 2FA and Jumio KYC; scalability is asserted through nodes and regional rollout; incentives include fee-sharing and token freezes; financial projections are provided with scenarios; tokenomics include reserve/support fund and buyback-like mechanics but sustainability is unclear; use case is plausible for remittances and exchange; governance mentions community approval for reserve placement; regulatory exposure is lightly acknowledged via KYC/escrow but not analyzed; partnerships are not evidenced.,1,1,0,1,0,2,1,1,1,1,1,2,2,1,2,1,1,0
paper_273.txt,2.8,"The whitepaper is unusually detailed and shows real operating history, named team members, existing products, and concrete rollout plans. However, it is broad and promotional, with weak token value capture, limited governance detail, and only partial evidence that the token is necessary beyond payments/access. Regulatory and security discussions exist but remain generic, and the roadmap contains ambitious targets that are not strongly substantiated.","Transparency: named founders, teams, and historical milestones; Roadmap: phased launches and dated milestones, but ambitious; Risk: includes legal/technical/key-loss risks and U.S. restrictions; Differentiation: multi-product ecosystem and trading UI claims; Traction: strong historical traction, existing platforms, users, and products; Business model: fees, ads, consulting, market-making, and token payments; Go-to-market: affiliates, localization, education, content, and community; Execution: prior launches and operational history support credibility; Technical feasibility: plausible platform features, but many claims are high-level; Smart contract security: only generic Ethereum/protocol risk mention; Scalability: repeated claims of scaling content, users, and exchanges; Incentives: some fee/discount and market-maker incentives; Financial skewness: token price appreciation narrative is prominent; Tokenomics sustainability: weak long-term sink/burn/buyback logic and unclear value accrual; Use-case necessity: token used for fees/access, but necessity is not fully compelling; Governance: blockchain-based rating/voting mentioned, but design is thin; Regulatory exposure: explicit legal concerns, Howey test, and U.S. exclusion; Partnership quality: few concrete external partnerships, mostly internal ecosystem references.",2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,1,2,1
paper_274.txt,2.1,"The whitepaper is relatively transparent about token sale terms, distribution, and some calculations, but it is weak on execution realism, technical depth, security, governance, and evidence of traction. The core idea is differentiated and the incentive structure is described, yet the economic assumptions are simplistic and several claims appear speculative or internally fragile.","Transparency: clear token sale, allocation, budget, and references. Roadmap: dated milestones but generic and likely unrealistic. Risk disclosure: includes ICO eligibility/KYC and no-refund notice, but limited project risk analysis. Differentiation: proposes replacing ads with mining/usage rewards. Traction: no product, users, partners, or live metrics. Business model: explains PoW mining, mobile pool, and revenue split. Go-to-market: Asia-first rollout and SDK distribution, but high-level. Execution credibility: team/budget mentioned, but no concrete delivery proof. Technical feasibility: SDK and PoW described, but implementation details are thin. Smart contract security: no audit or security discussion. Scalability: little analysis beyond broad adoption assumptions. Incentives: usage-based rewards are aligned in concept. Financial skewness: revenue projections rely on strong assumptions and questionable extrapolations. Tokenomics sustainability: supply and dilution discussed, but long-term sustainability is weakly justified. Use-case necessity: addresses ad-blocking pain point, though necessity is not rigorously proven. Governance: no meaningful governance model. Regulatory exposure: some ICO/KYC restrictions acknowledged. Partnerships: none disclosed.",2,1,2,2,0,2,2,1,1,0,1,2,1,1,2,0,2,0
paper_275.txt,2.1,"The whitepaper is relatively transparent about disclaimers, token sale terms, and regulatory restrictions, but it is weak on execution detail, technical depth, and evidence of traction. The core exchange-leasing concept is differentiated, yet the business model and tokenomics are only partially justified and appear promotional. Security and scalability are mentioned at a high level (AWS, cold wallets, bug bounty), but there is little concrete architecture, audit, or governance design. Overall, it reads as an early-stage ICO pitch with moderate disclosure but limited credibility.","Transparency/disclaimer section is explicit; roadmap exists but is non-binding and vague; risks and jurisdictional limits are disclosed; differentiation comes from exchange leasing, PoS/airdrop/ICO support, and DApp-token markets; no real traction or product metrics are shown despite claims of an existing platform; business model is described but not rigorously quantified; go-to-market is mostly marketing-oriented; execution credibility is limited to team bios and broad plans; technical feasibility is asserted via AWS/mobile/cold wallet but not demonstrated; security mentions VPC, encryption, backups, bug bounty, and internal controls; scalability is claimed through AWS; incentives include fee discounts and profit-sharing but are not deeply analyzed; financial skewness is weak with large token supply and promotional allocation; tokenomics sustainability is unclear; use-case necessity is moderate for exchange access to DApp tokens and ICO participation; governance design is minimal; regulatory exposure is acknowledged with country restrictions and refund language; partnerships are not evidenced.",2,1,2,2,1,2,1,1,1,1,2,2,1,1,2,1,2,1
paper_276.txt,1.8,"The whitepaper presents a basic concept and token distribution, but it is largely promotional and lacks verifiable evidence, risk analysis, security detail, and credible execution planning. The roadmap is dated and mostly aspirational, the business model is only loosely described, and the financial projections rely on simplistic analogies rather than robust assumptions. Governance and profit-sharing are mentioned, but the design is not operationally rigorous.","Transparency is limited to general descriptions of the studio and token sale terms; roadmap exists but is dated and not validated; no meaningful risk disclosure; differentiation is mostly generic DAO/animation claims; some traction/history is claimed since 2011 but not evidenced; business model includes token-linked profit sharing and IP rights; go-to-market is vague with marketing/product launch milestones; execution credibility is weak despite named team references; technical feasibility mentions Unreal Engine 4, AR/VR, and smart contracts without implementation detail; no smart-contract security discussion; scalability is only implied through blockchain automation; incentives are described via profit distribution and bonuses but not deeply analyzed; financial skewness is suggested through upside examples; tokenomics include supply, stages, and profit allocation but sustainability is unclear; use-case necessity is weakly justified by animation/IP ownership; governance via token-holder voting is outlined but not formalized; regulatory exposure is not addressed; partnership quality is absent.",1,1,0,1,1,2,1,1,1,0,1,1,1,1,1,1,0,0
