Paper_Number,LLM_Rating,LLM_Reason,Brief_Evidence,LF1_Transparency,LF2_RoadmapCredibility,LF3_RiskDisclosure,LF4_Differentiation,LF5_Traction,LF6_BusinessModelClarity,LF7_GoToMarket,LF8_ExecutionCredibility,LF9_TechnicalFeasibility,LF10_SmartContractSecurity,LF11_Scalability,LF12_IncentiveCompatibility,LF13_FinancialSkewness,LF14_TokenomicsSustainability,LF15_UseTestCaseNecessity,LF16_GovernanceDesign,LF17_RegulatoryExposure,LF18_PartnershipQuality
paper_239.txt,2.4,"The paper is relatively detailed and unusually explicit about risks, token mechanics, and operational assumptions. However, it is still a mining-ROI pitch with heavy promotional claims, limited evidence of traction, and substantial regulatory exposure.","Transparency: clear token allocation, pricing, and KYC/AML notes; Risk disclosure: extensive discussion of volatility, mining difficulty, and force majeure; Business model: profit-sharing from mining output is straightforward; Regulatory exposure: security-like language and US restrictions are explicit.",2,2,3,2,0,3,2,2,2,1,1,2,3,1,2,0,3,1
paper_24.txt,3.4,"This is a comparatively rigorous whitepaper with clear problem framing, a detailed protocol design, explicit token-sale mechanics, milestone-based funding release, and refund protections. The main weakness is that it remains largely conceptual with limited evidence of real traction or external validation.","Transparency: named company, founders, advisors, and legal structure; Roadmap: milestone-based release and refund process; Risk disclosure: AML, de-risking, and refund mechanics; Differentiation: persistent cross-platform reputation and proof-of-reputation model.",3,3,3,3,1,3,2,2,2,2,2,3,2,2,3,2,2,1
paper_240.txt,1.6,"The paper is somewhat transparent about token sale terms and the intended financial products, but it relies heavily on vague claims of risk-free returns and buybacks. The concept is more a financial product pitch than a credible decentralized protocol design.","Transparency: sale dates, caps, and team listed; Risk disclosure: acknowledges volatility and regulatory gray areas; Business model: Lotus token plus Periwinkle fixed-income instrument and buyback strategy; Regulatory exposure: explicit references to repurchase agreements, fixed income, and investor protection claims.",2,1,2,1,0,2,1,1,1,0,1,1,2,1,1,0,3,0
paper_241.txt,4.4,"This is a comparatively mature and well-structured vision paper with real traction, clear product-market fit, detailed token utility, and a credible phased decentralization plan. The main weaknesses are residual centralization, execution complexity, and some promotional tone.","Transparency: concrete metrics, legal entity, and token contract details; Roadmap: phased I/II/III with dates and deliverables; Traction: 1.5M users, 10M searches/month, 65M PRE staked; Tokenomics: multiple utility loops via rewards, staking, ads, and nodes.",3,3,2,3,3,3,3,3,2,2,2,3,2,3,3,3,2,2
paper_242.txt,2.4,"This is a relatively mature exchange whitepaper with clear fee-based business logic, token utility, vesting, repurchase mechanics, and explicit risk/regulatory discussion. However, differentiation is modest and many claims remain aspirational rather than evidenced.","Transparency: detailed token allocation, fees, team, and disclaimer; Roadmap: phased launch and feature timeline; Risk disclosure: explicit regulatory, DDoS, phishing, and operational risks; Business model: trading fees, listing fees, withdrawal fees, and PROB discounts/repurchases.",2,2,3,1,1,3,2,2,2,2,2,2,2,2,1,1,2,0
paper_243.txt,2.4,"This whitepaper is relatively concrete and product-oriented, with a clear supply-chain notarization use case and a straightforward service-based token model. However, it lacks traction, governance detail, and strong evidence of scalability or security.",Transparency: clear problem/solution and pricing; Roadmap: short but specific milestones; Business model: B2B/B2C service fees and token pre-purchase; Traction: no live users or partnerships disclosed.,2,2,1,2,0,3,2,2,2,1,1,2,1,2,3,0,2,0
paper_244.txt,4.1,"This is a comparatively strong whitepaper with a clear remittance use case, concrete merchant network, real traction, and a coherent token utility tied to voucher redemption. The main weaknesses are regulatory exposure, some reliance on centralized operational partners, and limited technical depth on the blockchain layer.","Transparency: explicit disclaimer, token terms, company structure; Roadmap: detailed timeline from 2014 to 2018; Traction: 300+ merchants and 80,000+ redemptions; Partnerships/investors: 500 Startups, CRE.vc, Greenhouse, BitPesa-related advisors.",3,3,2,3,3,3,3,3,2,1,2,3,2,2,3,2,2,3
paper_245.txt,2.6,"TWEX is relatively detailed and operationally specific, with a clear crowd-lending/tokenized investment model, team/advisor listings, fund allocation, and legal discussion. However, it remains promotional, overextended across many sectors, and the token value proposition is weakly justified.","Transparency: named team, addresses, token supply and allocations; Roadmap: dated pre-sale/crowdsale/platform milestones; Risk disclosure: some regulatory and operational risks noted; Business model: tokenized crowd-lending with 1.5% gross sales fee and smart-contract trading.",2,2,2,2,1,3,2,2,2,1,2,2,1,1,2,1,2,2
paper_246.txt,3.6,"This whitepaper is comparatively strong on technical architecture and governance design, with a coherent hybrid mainchain/sidechain model and clear enterprise use cases. It is more credible than typical token-sale papers, though traction and external validation remain limited.",Transparency: detailed architecture and token supply disclosed; Roadmap: mainnet/testnet history and deployment stages; Risk: some limitations and tradeoffs discussed; Differentiation: WRKChains plus Mainchain 'blockchain of blockchains'; Governance: DSG with elected validators.,2,2,2,3,1,3,2,2,3,2,3,3,1,2,3,3,2,1
paper_247.txt,2.4,"The paper describes a fairly concrete B2B agricultural trading and logistics platform with token utility, revenue logic, and named partners. However, it remains promotional, with several inconsistencies and limited evidence of real traction or robust token sustainability.","Transparency is moderate with detailed sections on ICO, finances, roadmap, and partners; business model is clear via trading fees and agroholding profits; risk disclosure is limited; token utility is tied to commissions, buybacks, and burning.",2,2,1,2,1,3,2,2,2,2,2,2,2,1,3,1,2,2
paper_248.txt,3.0,"Authoreon is relatively well-documented and commercially structured, with clear product scope, token utility, and a plausible SaaS/marketplace model. However, the roadmap is sparse, token classification is somewhat speculative, and several claims remain aspirational.","Transparency is strong with legal entity details, token supply, and disclaimers; business model is explicit via SaaS/dAaaS and marketplace commissions; risk disclosure mentions financial risk and experimental software; traction includes $1.5M raised and listed exchanges.",3,1,2,2,2,3,2,2,2,1,2,2,1,2,3,1,2,1
paper_249.txt,4.1,"This is a comparatively strong whitepaper: it discloses risks, provides concrete traction, explains the product and token mechanics clearly, and includes a credible roadmap and team. The main weaknesses are regulatory dependence and some tokenomics complexity.","Transparency and risk disclosure are unusually strong for an ICO paper; traction includes 3,400+ provider listings, 7,600 users, and 1,000+ jobs processed; roadmap spans MVP, soft launch, global launch, and decentralization phases; partnerships/advisors include Digix and named industry figures.",3,3,3,2,3,3,3,3,2,2,2,3,2,2,3,2,2,2
paper_25.txt,2.4,"Tryvium is a fairly detailed travel-booking whitepaper with a clear fee-based business model, explicit risk disclosures, and a plausible operational use case for blockchain in reservations and loyalty. However, it remains promotional, with limited evidence of traction and weak token sustainability.","Transparency: extensive terms and technical description; Roadmap: phased 2018–2020 milestones; Risk disclosure: strong legal and operational risk section; Business model: 8% hotel fee, 0-fee travelers, SaaS add-ons, token rewards.",2,2,3,2,1,3,2,2,2,2,2,2,1,1,2,2,3,0
paper_250.txt,2.0,"The paper is relatively structured and unusually explicit about risks, token distribution, and use of funds, but the product concept is generic and the execution plan is thin. It reads more like an ICO marketing document than a credible operating blueprint.","Transparency: clear token allocation and fund use; Risk disclosure: detailed regulatory, tax, and blockchain risks; Business model: tokenized news platform with writers/reviewers/readers; Traction: no verifiable users, partners, or product metrics.",2,1,3,2,0,2,1,1,1,2,1,2,1,1,2,1,1,0
paper_251.txt,4.1,"This is a comparatively strong and detailed token-sale whitepaper with clear product-market logic, concrete traction, named partners, a phased roadmap, and explicit risk disclosures. The main weakness is that the token utility still appears somewhat auxiliary to an already functioning payments/business platform.","Transparency is high with extensive operational, legal, and token-sale detail; roadmap includes dated milestones and phased rollout; risks are explicitly listed in Annex 1; traction includes launched CloudMoolah, 300+ developers, 5M raised, and Unity integration; partnerships include Unity and multiple local payment providers.",3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,3
paper_252.txt,2.0,"The paper describes a tangible consumer product with a plausible niche and a reasonably clear token utility around ads, rewards, and payments. However, the roadmap and execution plan are weak, and the token economics rely heavily on promotional burn mechanics rather than durable demand.","Transparency: named team, company, and references; Roadmap: ICO and product stages are outlined but not deeply operational; Risk: limited explicit risk analysis; Differentiation: cyclist safety gadget plus tokenized ad/reward ecosystem.",2,1,1,2,2,2,2,1,2,1,1,2,1,2,2,0,1,1
paper_253.txt,2.4,"The paper describes a plausible crypto-to-fiat payments product with a working beta, merchant acceptance claims, and a clear token utility for state-channel funding. However, it is light on risks, governance, and detailed tokenomics, and many claims are marketing-heavy.","Transparency: private beta and team listed; Roadmap: launch timing and product phases mentioned; Traction: 20,000-person waiting list and 29M/39M acceptance claims; Business model: token funds state channels and wallet/payment services.",2,1,0,2,2,2,2,2,2,1,2,1,1,1,2,0,2,2
paper_254.txt,2.4,"This is a comparatively rigorous and technically grounded whitepaper with clear architecture, algorithms, and use cases. However, it remains early-stage, highly aspirational, and the token/economic design is not fully convincing.","Transparency is strong with detailed sections, references, and disclaimers; risk discussion includes privacy, bias, and Sybil/DDoS concerns; technical feasibility is supported by SGD/Downpour SGD and edge/fog architecture; regulatory exposure is high due to health data and securities language.",3,1,2,2,1,2,2,2,2,1,2,2,1,1,2,1,3,1
paper_255.txt,3.0,"This is a comparatively substantive enterprise-software whitepaper with a clear pain point, detailed product architecture, multiple use cases, and a plausible SaaS/business-services monetization model. The main weakness is that the blockchain/token layer feels somewhat bolted on and the roadmap/traction claims are only partially evidenced.",Transparency: includes beta test results and prototype claims; Roadmap: implementation stages and ecosystem expansion are described but not tightly dated; Risk: some security and adoption constraints noted; Differentiation: semantic block-level document paradigm and blockchain-backed legal workflows.,2,1,1,2,2,3,2,2,2,2,2,2,1,1,3,2,2,1
paper_256.txt,3.1,"This whitepaper is comparatively strong on product structure, incentive design, and the mechanics of funding, with a coherent marketplace model and detailed token utility. The main weakness is that it remains largely conceptual and promotional, with limited evidence of real traction or validated execution.","Transparency: clear disclaimer and detailed mechanics; Roadmap: present but not deeply evidenced; Risk disclosure: discusses fraud, sybil attacks, and funding risks; Differentiation: combines AI scoring, reputation, and escrowed funding; Partnerships/team: notable advisors and XPRIZE references.",2,2,2,3,1,3,2,2,2,2,2,3,2,2,3,2,2,2
paper_257.txt,3.0,"This is a comparatively strong whitepaper because it describes a live product, measurable traction, a clear token utility, and a plausible tournament-based business model. The main weaknesses are limited governance detail, modest risk disclosure, and some reliance on optimistic growth assumptions.","Traction is strong with 90,000 registered users, 80,000 finished battles, and 3,500 tournaments; business model is explicit via tournament fees, ads, and bounty fund; token utility is tied to smart tournaments and platform access; roadmap and token sale terms are concrete.",2,2,1,2,3,3,2,3,2,2,2,3,2,2,3,1,1,1
paper_258.txt,3.0,"This whitepaper is relatively strong on business-model articulation and stakeholder incentives, with a concrete app, beta product, and a clear token utility tied to music commerce. However, it remains promotional, with limited hard evidence and only moderate technical and regulatory depth.",Transparency: beta app and named team/developer references; Roadmap: Version 1.0/2.0/3.0/4.0 milestones; Risk: mentions KYC/AML and security audits but limited downside analysis; Business model: 3% fee on fan-to-band transactions and token-based commerce.,2,2,1,2,2,3,2,2,2,1,2,3,2,1,3,2,2,2
paper_259.txt,3.4,"This is a comparatively strong whitepaper with a clearly defined use case, detailed security architecture, open-source references, and external audit claims. The main weakness is that the token utility is fairly narrow and the business model remains product-led rather than ecosystem-led.",Transparency: detailed technical and team disclosures; Roadmap: implied product evolution but limited milestone specificity; Risk: some security and attack vectors discussed; Differentiation: DieFi inheritance/beneficiary platform is distinctive; Security: explicit audits and cryptographic design.,3,2,2,3,2,3,2,3,3,3,2,2,1,2,3,1,2,1
paper_26.txt,1.4,"The excerpt is fragmented and partially corrupted, but it appears to describe a crypto payment/e-commerce ecosystem with some benchmarking and token allocation details. The overall quality is weak because the narrative is incomplete, the technical material is noisy, and there is little evidence of credible execution.",Transparency is limited by disjointed text and unclear project framing; some risk/market references are cited; business model seems to target merchant payments and ecosystem usage; no clear traction or partnerships are shown.,1,1,1,1,0,2,1,1,2,0,2,1,1,1,2,0,1,0
paper_260.txt,3.0,"This whitepaper is relatively strong on product-market fit, traction, and business model clarity for a service marketplace with reputation, insurance, and dispute resolution. The token design is more developed than average, but the economics still rely heavily on token demand and platform growth assumptions.","Transparency: named team, roadmap, audit process, and token allocation; Traction: claims of product validation, Inovativa Brasil selection, and existing marketplace usage; Business model: subscriptions, fees, rewards, and exchange flows are explicit; Partnerships: Microsoft, Amazon, Facebook, FBStart, and accelerator support are cited.",2,2,2,2,3,3,2,2,2,1,1,3,1,2,3,2,2,3
paper_261.txt,1.8,"The paper is mostly promotional and mixes exchange, betting, and token-sale claims without a robust operational or technical foundation. It does acknowledge risks and disclaimers, but the overall credibility is weak.","Transparency: explicit disclaimer and token details; Roadmap: basic timeline but vague; Risk: mentions losses, country restrictions, and no profit guarantee; Differentiation: low-fee exchange plus betting integration and insurance fund.",2,1,2,2,0,2,1,1,1,2,1,1,2,1,2,0,0,0
paper_262.txt,3.0,"This is a detailed and fairly coherent fintech whitepaper with a strong peer-to-peer lending and reputation-based ecosystem concept. It is conceptually ambitious and better specified than many ICO-era papers, but it still relies on broad assumptions, promotional claims, and limited evidence of real execution.","Transparency: extensive explanation of roles, flows, and mechanics; Roadmap: present but not tightly milestone-driven; Risk disclosure: some mention of defaults, currency risk, and collection; Business model: commissions, escrow, insurance, and tokenized portfolios are described.",2,1,1,2,2,3,2,2,2,1,2,3,1,2,3,2,1,2
paper_263.txt,4.1,"This is a comparatively strong whitepaper with clear product-market logic, substantial team credibility, real traction, and a coherent token utility tied to dataset creation and usage. The main weaknesses are optimistic financial projections and limited governance/risk depth.","Transparency: detailed team, legal, financial, and product sections; Traction: revenue, enterprise pilots, accelerator and media mentions; Business model: PIX used for mining, voting, data access, apps, and device/cloud purchases; Partnerships: Bloomberg, NYC Media Lab, Goodwin Procter, Casner & Edwards.",3,2,1,3,3,3,2,3,2,2,2,3,1,2,3,1,1,3
paper_264.txt,3.0,"This whitepaper is comparatively rigorous and policy-oriented, with a clear climate-market use case, detailed definitions, and a fairly coherent token/registry architecture. It is stronger on institutional design than on commercial go-to-market execution.","Transparency: extensive definitions and protocol detail; Roadmap: development plans and modules described; Risk disclosure: discusses regulatory and market barriers; Differentiation: blockchain-based carbon market/mitigation ecosystem; Partnerships: references Russian Carbon Fund, Airalab, and IPCI Council.",2,2,2,2,2,2,1,2,2,2,2,2,1,2,3,2,2,2
paper_265.txt,3.0,"This whitepaper is unusually detailed and includes a clear staged product roadmap, token mechanics, risk disclosures, and a plausible consumer-facing use case around anonymous avatar chat and VR communication. However, it remains highly promotional and the technical and commercial claims are only partially substantiated.","Transparency: explicit token terms, supply, lockups, and company details; Roadmap: three-stage development plan; Risk disclosure: extensive legal and market risk section; Differentiation: anonymous 3D avatar chat plus VR motion communications and marketplace.",2,2,3,3,2,3,2,2,2,2,2,3,1,2,3,1,2,1
paper_266.txt,3.0,"This is a technically detailed and comparatively transparent whitepaper with a clear privacy-focused use case, explicit architecture, and a plausible incentive model for bandwidth providers. It is still early-stage and somewhat ambitious, but substantially more credible than promotional ICO papers.","Transparency: detailed token, roadmap, and architecture sections; Risk disclosure: acknowledges centralization tradeoffs, outdated proposals, and payment risks; Technical feasibility: concrete identity, discovery, payments, and session design; Use-case necessity: VPN/privacy demand is well motivated.",3,2,2,2,1,2,2,2,3,2,2,3,1,2,3,1,2,2
paper_267.txt,3.0,"This whitepaper is unusually detailed and internally structured, with a clear prediction-market use case, token mechanics, roadmap, team, and references. The main weakness is that some core claims rely on speculative psychology/telepathy framing, which reduces credibility.","Transparency: extensive disclosures, token allocation, team, references; Roadmap: multi-year milestones and prototype/app status; Risk disclosure: bot attacks and blockchain limitations noted; Differentiation: prediction market plus profile-based data and DAO structure.",2,2,2,3,2,3,2,2,2,1,2,3,1,2,3,3,2,2
paper_268.txt,3.0,"This is a comparatively strong and detailed whitepaper with clear asset backing, team disclosure, legal structure, security controls, and a coherent real-estate tokenization model. The main weaknesses are regulatory exposure, some optimistic return assumptions, and limited evidence of live traction.","Transparency is high with named founders, company registration, contact details, and sources; business model is explicit via Core Pool/Opportunity Pool and platform fees; smart-contract and escrow architecture are described; regulatory section acknowledges prospectus issues and excluded jurisdictions.",3,2,2,2,2,3,2,3,2,3,2,2,2,2,3,2,2,2
paper_269.txt,3.0,"This whitepaper is comparatively detailed and commercially grounded, with real product features, integrations, customer traction, and a coherent loyalty-token use case. However, the token economics and financial projections appear overly aggressive, and the decentralization angle is more additive than essential.","Transparency: explicit legal disclaimers and detailed product description; Traction: claims 320 beta customers, 150 launch customers, and 250/month growth; Business model: merchants buy RETN to fund rewards and platform fees; Risk: some compliance and forward-looking risk language included.",2,2,2,2,3,3,2,2,2,2,2,2,1,1,2,1,2,1
paper_27.txt,3.0,"This is a comparatively transparent and risk-aware whitepaper with a clear product thesis: decentralized crypto-trading bots, marketplace monetization, and token-gated access. It is stronger on disclosure and traction than on technical proof or token value capture.","Strong legal/risk section; beta success metrics disclosed (800 users, 12,893 backtests, +87% best bot); clear token utility inside ecosystem; roadmap and team/advisors are extensive, though many milestones are aspirational.",3,2,3,2,2,3,2,2,2,2,2,2,1,2,2,1,2,2
paper_270.txt,1.8,"The paper is highly ambitious and detailed, but the core scientific claim—commercially viable cold transmutation of precious metals—is extraordinary and not credibly substantiated. The token structure and roadmap are clearer than the underlying technology, which materially weakens overall credibility.","Transparency: some team, lab, and token details are disclosed; Roadmap: dated milestones and funding levels are provided; Risk: mentions technical and commercialization hurdles but not balanced; Differentiation: unique LENR transmutation thesis; Traction: claims of experiments and independent lab analyses.",1,1,1,2,2,2,1,1,0,1,1,1,2,1,2,0,2,2
paper_271.txt,1.6,"The project has a simple and understandable use case, but it is thin on product detail, traction, and technical implementation. The token appears mainly as a payment wrapper around a basic marketplace concept.",Transparency is moderate with token parameters and team names; roadmap is only a two-stage beta/final plan; risk disclosure is explicit; no traction or partnerships are shown; tokenomics and governance are underdeveloped.,2,1,2,1,0,2,1,1,1,1,1,1,1,1,2,0,2,0
paper_272.txt,1.8,"This is a fairly detailed payments/remittance whitepaper with explicit fees, token support mechanics, and rollout stages, but it is mostly promotional and lacks verifiable traction, meaningful risk analysis, or strong differentiation versus existing transfer services.",Transparency is limited to fee tables and token allocation; roadmap is present but generic; no substantive risk disclosure; business model relies on transfer and FX commissions; team/advisors are listed but not evidenced with partnerships or operating metrics.,1,1,0,1,0,2,2,1,1,2,2,1,2,1,2,1,1,0
paper_273.txt,3.0,"This is a comparatively detailed and operational whitepaper with substantial evidence of an existing business, named team members, completed products, and a phased roadmap. The token utility is clearer than in many ICO-era papers, but the document still mixes genuine product strategy with aggressive token-sale promotion and limited regulatory caution.","Transparency: extensive operational detail and team disclosure; Roadmap: dated milestones and completed stages; Traction: existing platforms, training, and user base claims; Business model: fees across marketplace, exchange, and dictionary services; Risk disclosure: some legal and market risks noted, but not deeply developed.",3,3,2,2,3,3,2,3,2,1,2,2,2,2,2,2,1,1
paper_274.txt,2.0,"The paper is unusually detailed on the ad-tech problem and token distribution, with a clear incentive mechanism for users and developers. However, the core model is speculative, heavily assumption-driven, and lacks evidence of traction or robust technical validation.","Transparency: explicit token sale, KYC, and budget plan; Roadmap: dated milestones through 2021; Risk: mentions ad-block growth and market pressure; Differentiation: proof-of-usage replacing ads; no traction or partnerships disclosed.",2,2,1,2,0,3,2,2,1,1,1,2,2,1,2,0,2,0
paper_275.txt,2.4,"This is a fairly detailed exchange-token whitepaper with a clear fee-discount and market-leasing model, plus a named team and security discussion. However, the concept is still heavily promotional, with weak evidence of traction and limited token sustainability.","Transparency: explicit disclaimer and token terms; Roadmap: dated sale schedule and allocation plan; Risk: regulatory and operational risks acknowledged; Business model: exchange leasing, fee discounts, PoS/airdrop support, ICO access.",2,2,2,2,1,3,2,2,2,2,2,2,2,1,2,1,1,2
paper_276.txt,2.0,"The document is fairly explicit about token distribution, profit sharing, and DAO-style governance, but it is mostly promotional and lacks substantive evidence of product traction or operational maturity. The animation studio concept is understandable, yet the investment case is weakly substantiated.",Transparency: clear token terms and roadmap; Roadmap: dated milestones from 2011 to 2019; Risk: no meaningful risk section; Business model: 80% of net profit to token holders; Traction: no verifiable product or revenue evidence.,2,2,0,1,1,2,2,1,2,1,1,2,2,1,1,2,1,0
paper_277.txt,3.0,"This is a relatively well-structured and disclosure-heavy ICO whitepaper with clear fund allocation, dividend mechanics, auditing claims, and a defined investment mandate. However, the underlying product is essentially a managed crypto fund, which raises substantial regulatory and sustainability concerns.","Strong disclaimer/risk sections; detailed token allocation and use of proceeds; portfolio tracker and auditing described; traction claims include 10,000+ subscribers and prior performance examples; regulatory exposure is high due to dividend-bearing token and investment-fund-like structure.",3,2,3,2,3,3,2,2,1,2,1,2,2,2,1,1,3,2
paper_278.txt,1.0,"The provided text is too fragmentary to support a substantive whitepaper assessment. It appears to contain isolated charts, numbers, and token/insurance fund references without enough context to evaluate the project.","Only disconnected figures and labels are visible (e.g., years 2017–2023, BTC income/insurance fund, insurer names). No coherent narrative, roadmap, token model, team, or product description is present in the excerpt.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paper_28.txt,2.4,"This whitepaper is relatively detailed and unusually strong on risk disclosure and operational framing for a tokenized industrial project. However, the token utility remains somewhat secondary to the underlying business, and the blockchain layer appears more supportive than essential.","Transparency: clear disclaimer, legal status, and team/partner sections; Risk disclosure: extensive annex on legal, cyber, and market risks; Business model: token tied to activated carbon purchases and ecosystem payments; Roadmap: multi-year production and blockchain rollout plan.",2,2,3,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2
paper_280.txt,3.0,"This is a comparatively rigorous whitepaper with substantial technical and market detail, explicit disclaimers, and a coherent tokenization framework for illiquid assets. The main weakness is that it is still highly ambitious and partly speculative, especially around adoption and regulatory execution.","Transparency: detailed protocol, roles, and disclaimers; Roadmap: ISAO and ecosystem stages described; Risk: discusses legal, custody, and market frictions; Differentiation: Proof-of-Asset and Blockchain Service Architecture; Traction: mentions working demos, hackathon win, functioning labs.",3,2,2,3,2,3,2,2,2,2,2,2,2,2,3,2,2,2
paper_281.txt,2.4,"The paper is fairly detailed and includes explicit risk disclosures, token allocation, team bios, and a concrete exchange use case. However, it remains largely promotional, with no traction evidence and limited proof that the decentralized exchange design is technically or commercially superior.","Transparency and risk disclosure are relatively strong, including legal disclaimers and regulatory warnings; roadmap has dated ICO phases; business model includes exchange/listing fees and CBX utility; no verifiable traction or partnerships are shown.",2,2,3,2,0,2,2,2,2,2,2,2,1,1,2,0,2,1
paper_282.txt,2.8,"This whitepaper is comparatively detailed and transparent, with explicit legal disclaimers, team bios, sample projects, token allocation, and escrow mechanics. However, the concept remains heavily promotional and the token utility is only moderately convincing.","Transparency and risk disclosure are strong: non-binding terms, high-risk warnings, and regulatory caveats are included. Business model is clear via project slots, escrow, buybacks, and project-token rounds. Evidence of traction is limited to sample projects and partner claims.",3,2,3,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2
paper_283.txt,1.0,"No whitepaper content was provided in the last message, so there is no basis for substantive evaluation. All latent factors are therefore absent.","Empty input; no project description, roadmap, tokenomics, team, risks, or partnerships were included.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paper_284.txt,1.8,"This is a fairly simple exchange-token whitepaper with a clear product idea, but it is thin on evidence, risk analysis, and technical detail. The claims are generic and the token utility is mostly fee-sharing, which raises sustainability and regulatory concerns.","Transparency is moderate with allocation and schedule disclosed; roadmap is present but not detailed; no meaningful risk section; differentiation is limited to multi-currency trading, ERC20 token trading, and live support; no traction or partnerships are shown.",2,1,0,1,0,2,2,1,1,1,1,1,1,1,2,1,2,0
paper_285.txt,3.4,"This is a comparatively mature whitepaper with strong disclosure, real traction, detailed token mechanics, and a coherent media-rewards business model. The main weaknesses are execution complexity, reliance on off-chain components, and some regulatory sensitivity.","Transparency and risk disclosure are unusually strong, with extensive disclaimers and forward-looking caveats. Traction is evidenced by 900,000+ users, 8 integrations, and retention metrics. Business model and reward logic are detailed, including stakeholder splits, PPP, tapering, and revenue streams.",3,2,3,2,3,3,2,3,2,2,2,3,2,2,3,2,2,3
paper_286.txt,2.4,"This is a fairly concrete hardware-wallet plus decentralized-VPN concept with a defined team, roadmap, token mechanics, and some operational history. Still, the token economics and decentralization claims are only moderately convincing, and the document remains promotional.","Transparency: legal disclaimer, KYC, quarterly reports; Roadmap: dated milestones from 2015 to 2018; Risk: cybercrime and wallet theft are clearly discussed; Differentiation: combines hardware wallet, VPN, and secure computing in one device.",2,2,2,2,2,2,2,2,2,1,1,2,1,1,3,2,1,0
paper_287.txt,2.4,"The whitepaper is fairly detailed and operationally oriented, with a clear charity-donation use case, wallet/exchange features, and explicit legal disclaimers. However, it lacks traction and the token economics appear more promotional than rigorously sustainable.","Transparency: extensive disclosures and legal statements; Roadmap: wallet and retailer integrations planned; Risk: explicit risk and refund language; Business model: donation wallet, internal exchange, tracking, and marketplace for professionals.",2,2,2,2,0,2,2,2,2,2,2,2,1,1,2,1,2,0
paper_288.txt,3.0,"This is a comparatively detailed and internally coherent whitepaper with a clear product-market fit, explicit incentive design, and substantial discussion of dispute resolution and token utility. It is still highly speculative and lacks traction or external validation.","Transparency: detailed mechanics and FAQs; Roadmap: dated milestones from 2017–2019; Risk disclosure: discusses sybil attacks, bribery, quorum failure, and locked funds; Differentiation: tokenized reputation plus decentralized moderation for freelancing.",2,2,2,3,0,3,2,2,2,2,2,3,2,2,3,3,2,0
paper_289.txt,2.6,"The paper has a fairly clear product concept and monetization logic around social copy-trading and influencer scoring, with some traction claims and explicit risk discussion. However, it remains promotional, with limited verifiable evidence and weak token value capture.","Transparency: disclaimer and token terms included; Roadmap: phased releases from Q4 2017 to Q1 2019; Risk disclosure: pump-and-dump, market influence, and API security risks discussed; Business model: FIT/Auto-FIT fees and influencer rewards are clearly described.",2,2,2,2,2,3,2,2,2,2,2,2,1,1,2,1,2,0
paper_29.txt,3.0,"This whitepaper is relatively detailed and operationally grounded, with a clear product, user segments, roadmap, token mechanics, and explicit risk section. It is still promotional and somewhat overextended in claims, but stronger than a typical concept-only ICO paper.","Transparency: named company, contacts, disclosures, and token terms; Traction: claims of open beta, app availability, 5,000+ merchants; Risk disclosure: explicit regulatory, protocol, and loss-of-funds risks; Business model: ad-sharing, e-commerce, and rewards are clearly described.",2,2,3,2,3,3,2,2,2,1,2,3,1,2,3,1,2,2
paper_290.txt,2.4,"This is a detailed, numbers-heavy project paper with a clear renewable-energy use case and a fairly explicit financing structure. However, it is mostly descriptive and promotional, with weak evidence of traction and limited token-economic robustness.",Transparency: extensive project and financial tables; Roadmap: dated milestones and implementation phases; Risk disclosure: some mention of meteorological and market/regulatory factors; Business model: token tied to kWh and solar plant financing.,2,2,1,1,1,3,2,2,2,1,2,2,2,1,2,1,2,1
paper_291.txt,2.4,"This whitepaper is relatively detailed and commercially grounded, with a clear loyalty-rewards use case, existing business baseline, and extensive references. However, the token design is highly promotional, operationally complex, and only weakly credible on decentralization and long-term token sustainability.","Transparency: explicit non-binding disclaimer and many references; Roadmap: present but not strongly actionable; Risk disclosure: dedicated technical risks section; Business model: loyalty points, merchant fees, wallet, auctions, and redemption are clearly described.",2,1,2,2,2,3,2,2,1,2,1,2,1,1,2,1,2,2
paper_292.txt,4.4,"This is a highly detailed and unusually credible whitepaper for its era, with strong technical architecture, explicit roadmap milestones, clear token mechanics, and a coherent market design. The main weaknesses are early-stage execution risk and limited external traction at the time of writing.","Transparency: extensive team, budget, and token disclosures; Roadmap: Brass/Clay/Stone/Iron milestones with funding thresholds; Risk: acknowledges security, scalability, and adoption risks; Differentiation: decentralized compute market plus software monetization registry.",3,3,2,3,2,3,3,3,3,3,2,3,1,2,3,2,1,2
paper_293.txt,3.0,"The paper is relatively well-structured and unusually detailed on governance, incentives, and platform mechanics. It is conceptually strong, but the execution path and token sustainability remain only moderately convincing.","Transparency: clear token sale and disclaimer sections; Roadmap: staged rollout to autonomy; Risk disclosure: wallet theft/phishing and project failure noted; Differentiation: decentralized, self-governed social network with fair marketing and skill-based governance.",2,2,2,3,1,3,2,2,2,2,2,3,1,1,2,3,2,0
